"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"G-20","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.90602,
"G-20","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.96554,
"G-20","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.03051,
"G-20","QGDP","TOT","PC_CHGPP","Q","2017-Q4",1.03271,
"G-20","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.96012,
"G-20","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.7553,
"G-20","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.64964,
"G-20","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.60773,
"G-20","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.8862,
"G-20","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.78059,
"G-20","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.46178,
"G-20","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.47668,
"G-20","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-3.36543,
"G-20","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-6.6407,
"G-20","QGDP","TOT","PC_CHGPP","Q","2020-Q3",8.1,
"COL","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.110219876,
"COL","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.674271854,
"COL","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.316482126,
"COL","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.513212557,
"COL","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.695815613,
"COL","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.824281556,
"COL","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.560912377,
"COL","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.73877997,
"COL","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.897739933,
"COL","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.930258372,
"COL","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.839128248,
"COL","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.658645277,
"COL","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.380323028,
"COL","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-16.104953772,
"COL","QGDP","TOT","PC_CHGPP","Q","2020-Q3",8.707209073,
"EA19","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.737765,
"EA19","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.68944,
"EA19","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.768122,
"EA19","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.847808,
"EA19","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.191719,
"EA19","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.438054,
"EA19","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.092908,
"EA19","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.505816,
"EA19","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.47413,
"EA19","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.206776,
"EA19","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.200534,
"EA19","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.1362,
"EA19","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-3.728702,
"EA19","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-11.709141,
"EA19","QGDP","TOT","PC_CHGPP","Q","2020-Q3",12.443353,
"EA19","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-0.697576,
"LTU","QGDP","TOT","PC_CHGPP","Q","2017-Q1",1.115451567,
"LTU","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.082093493,
"LTU","QGDP","TOT","PC_CHGPP","Q","2017-Q3",1.085652138,
"LTU","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.938549463,
"LTU","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.793621355,
"LTU","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.187943569,
"LTU","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.9371041,
"LTU","QGDP","TOT","PC_CHGPP","Q","2018-Q4",1.061503368,
"LTU","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.611793989,
"LTU","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.750013608,
"LTU","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.658747853,
"LTU","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.780901519,
"LTU","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-0.026924279,
"LTU","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-5.91185151,
"LTU","QGDP","TOT","PC_CHGPP","Q","2020-Q3",3.784547318,
"LTU","QGDP","TOT","PC_CHGPP","Q","2020-Q4",1.199344537,
"SAU","QGDP","TOT","PC_CHGPP","Q","2017-Q1",-1.446092813,
"SAU","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.428017147,
"SAU","QGDP","TOT","PC_CHGPP","Q","2017-Q3",-0.017629388,
"SAU","QGDP","TOT","PC_CHGPP","Q","2017-Q4",-0.650740219,
"SAU","QGDP","TOT","PC_CHGPP","Q","2018-Q1",1.385808584,
"SAU","QGDP","TOT","PC_CHGPP","Q","2018-Q2",1.036558066,
"SAU","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.025406551,
"SAU","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.530792441,
"SAU","QGDP","TOT","PC_CHGPP","Q","2019-Q1",-0.863727249,
"SAU","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.084336393,
"SAU","QGDP","TOT","PC_CHGPP","Q","2019-Q3",-0.201725358,
"SAU","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.304377329,
"SAU","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-1.318603323,
"SAU","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-5.215277505,
"SAU","QGDP","TOT","PC_CHGPP","Q","2020-Q3",1.792105118,
"BGR","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.803981487,
"BGR","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.849703841,
"BGR","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.821902391,
"BGR","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.717836084,
"BGR","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.583063232,
"BGR","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.934428445,
"BGR","QGDP","TOT","PC_CHGPP","Q","2018-Q3",1.048671131,
"BGR","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.866075138,
"BGR","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.253743415,
"BGR","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.591437158,
"BGR","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.567909373,
"BGR","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.640259306,
"BGR","QGDP","TOT","PC_CHGPP","Q","2020-Q1",0.445050608,"P"
"BGR","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-10.069032243,"P"
"BGR","QGDP","TOT","PC_CHGPP","Q","2020-Q3",4.281045762,"P"
"ROU","QGDP","TOT","PC_CHGPP","Q","2017-Q1",2.75363867,
"ROU","QGDP","TOT","PC_CHGPP","Q","2017-Q2",1.307305054,
"ROU","QGDP","TOT","PC_CHGPP","Q","2017-Q3",2.285583813,
"ROU","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.518184098,
"ROU","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.450387508,
"ROU","QGDP","TOT","PC_CHGPP","Q","2018-Q2",2.113664422,
"ROU","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.929989296,
"ROU","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.439620827,
"ROU","QGDP","TOT","PC_CHGPP","Q","2019-Q1",1.785341483,"P"
"ROU","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.391119535,"P"
"ROU","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.711088567,"P"
"ROU","QGDP","TOT","PC_CHGPP","Q","2019-Q4",1.471596394,"P"
"ROU","QGDP","TOT","PC_CHGPP","Q","2020-Q1",0.005974745,"P"
"ROU","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-12.163394923,"P"
"ROU","QGDP","TOT","PC_CHGPP","Q","2020-Q3",5.763400016,"P"
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2017-Q1",0.780311,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2017-Q2",0.766819,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2017-Q3",0.780493,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2017-Q4",0.852727,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2018-Q1",0.278519,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2018-Q2",0.530034,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2018-Q3",0.156379,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2018-Q4",0.558686,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2019-Q1",0.563379,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2019-Q2",0.259148,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2019-Q3",0.253732,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2019-Q4",0.181036,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2020-Q1",-3.27654,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2020-Q2",-11.356463,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2020-Q3",11.538422,
"EU27_2020","QGDP","TOT","PC_CHGPP","Q","2020-Q4",-0.50198,
